entity,entity_name,lpa_reference,lpa_name,la_name
44009678,No.1 Camperdown,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009685,No.4 King Street Extension,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009684,"King Street, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009682,No.3 Hall Quay / South Quay,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44001384,"Hall Quay and South Quay, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009683,No.3 Hall Quay / South Quay Extension,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009696,"St George's, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009680,"No.2 Market Place, Rows & North Quay",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44001383,"Market Place, Rows and North Quay, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009692,"Prince's Road, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009681,"No.2 Market Place, Rows & North Quay Extension",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009697,"Seafront, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009686,No.5 St Nicholas / Northgate Street,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44001385,"St Nicholas and Northgate Street, Great Yarmouth",E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009687,No.5 St Nicholas / Northgate Street Extension,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009693,Ormesby St Margaret,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009695,Rollesby,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009699,No.18 Newport Cottages,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009689,Hemsby,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009690,Martham,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009691,Winterton-on-Sea,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44009700,No.13 East & West Somerton,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44001393,East and West Somerton,E60000178,Great Yarmouth LPA,Great Yarmouth Borough Council
44005190,Upwell,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005229,Hockwold cum Wilton,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005231,Methwold,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005227,Stoke Ferry,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005192,Nordelph,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005198,Wereham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005203,Boughton,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005193,Downham Market,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005194,Wimbotsham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005189,Fincham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005228,Northwold,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005217,Castle Acre,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005215,Great Massingham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005218,East Rudham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005216,New Houghton,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005224,South Creake,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005212,Docking,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005225,North Creake,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005226,Burnham Thorpe,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005219,Burnham Market,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005222,Burnham Overy Town,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005230,Shouldham Thorpe,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005199,Shouldham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005196,Tottenhill Row,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005195,King's Lynn,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005191,Terrington St Clement,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005197,Castle Rising,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005208,Flitcham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005938,Dershingham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005204,Snettisham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005210,Fring,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005207,Sedgeford,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005201,Heacham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005205,Ringstead,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005200,Hunstanton,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005202,Old Hunstanton,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005206,Holme next the Sea,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005209,Thornham,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005221,Burnham Overy Mills,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005213,Titchwell,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005220,Burnham Norton,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005214,Brancaster,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44005223,Burnham Overy Staithe,E60000179,King’s Lynn and West Norfolk LPA,Borough Council of King's Lynn and West Norfolk
44001039,West Raynham,E60000180,North Norfolk LPA,North Norfolk District Council
44000129,Potter Heigham,E60000180,North Norfolk LPA,North Norfolk District Council
44000133,Catfield,E60000180,North Norfolk LPA,North Norfolk District Council
44003070,RAF Coltishall,E60000180,North Norfolk LPA,North Norfolk District Council
44000134,Stalham,E60000180,North Norfolk LPA,North Norfolk District Council
44000139,Dilham,E60000180,North Norfolk LPA,North Norfolk District Council
44000130,Ingham,E60000180,North Norfolk LPA,North Norfolk District Council
44000140,Worstead,E60000180,North Norfolk LPA,North Norfolk District Council
44000157,Worstead Meeting Hill,E60000180,North Norfolk LPA,North Norfolk District Council
44002954,North Walsham,E60000180,North Norfolk LPA,North Norfolk District Council
44000132,Happisburgh,E60000180,North Norfolk LPA,North Norfolk District Council
44000153,Ingworth,E60000180,North Norfolk LPA,North Norfolk District Council
44000160,Itteringham,E60000180,North Norfolk LPA,North Norfolk District Council
44001021,Melton Constable Park,E60000180,North Norfolk LPA,North Norfolk District Council
44001040,Helhoughton,E60000180,North Norfolk LPA,North Norfolk District Council
44001029,Great Ryburgh,E60000180,North Norfolk LPA,North Norfolk District Council
44001036,Hempton,E60000180,North Norfolk LPA,North Norfolk District Council
44005057,Fakenham,E60000180,North Norfolk LPA,North Norfolk District Council
44000124,Tattersett,E60000180,North Norfolk LPA,North Norfolk District Council
44001038,Sculthorpe,E60000180,North Norfolk LPA,North Norfolk District Council
44001035,East Barsham,E60000180,North Norfolk LPA,North Norfolk District Council
44001032,Great Snoring,E60000180,North Norfolk LPA,North Norfolk District Council
44000159,Mannington and Wolterton,E60000180,North Norfolk LPA,North Norfolk District Council
44002958,Melton Constable,E60000180,North Norfolk LPA,North Norfolk District Council
44002957,Aldborough,E60000180,North Norfolk LPA,North Norfolk District Council
44000166,Edgefield,E60000180,North Norfolk LPA,North Norfolk District Council
44000158,Matlaske,E60000180,North Norfolk LPA,North Norfolk District Council
44001024,Gunthorpe,E60000180,North Norfolk LPA,North Norfolk District Council
44000169,Hunworth,E60000180,North Norfolk LPA,North Norfolk District Council
44000152,Hanworth,E60000180,North Norfolk LPA,North Norfolk District Council
44000173,Brinton with Thornage,E60000180,North Norfolk LPA,North Norfolk District Council
44001028,Hindringham,E60000180,North Norfolk LPA,North Norfolk District Council
44000136,Bacton,E60000180,North Norfolk LPA,North Norfolk District Council
44000149,Gunton Park,E60000180,North Norfolk LPA,North Norfolk District Council
44000141,Trunch,E60000180,North Norfolk LPA,North Norfolk District Council
44000144,Southrepps (Lower),E60000180,North Norfolk LPA,North Norfolk District Council
44001042,Thorpe Market,E60000180,North Norfolk LPA,North Norfolk District Council
44002955,Mundesley,E60000180,North Norfolk LPA,North Norfolk District Council
44000146,Southrepps (Upper),E60000180,North Norfolk LPA,North Norfolk District Council
44000142,Gimingham,E60000180,North Norfolk LPA,North Norfolk District Council
44000143,Trimingham,E60000180,North Norfolk LPA,North Norfolk District Council
44000148,Northrepps,E60000180,North Norfolk LPA,North Norfolk District Council
44000156,Bessingham (Sustead),E60000180,North Norfolk LPA,North Norfolk District Council
44001023,Bale,E60000180,North Norfolk LPA,North Norfolk District Council
44000164,Hempstead,E60000180,North Norfolk LPA,North Norfolk District Council
44001020,Sharrington,E60000180,North Norfolk LPA,North Norfolk District Council
44000162,Baconsthorpe,E60000180,North Norfolk LPA,North Norfolk District Council
44002956,Holt,E60000180,North Norfolk LPA,North Norfolk District Council
44000168,Letheringsett,E60000180,North Norfolk LPA,North Norfolk District Council
44001026,Field Dalling,E60000180,North Norfolk LPA,North Norfolk District Council
44000170,Glaven Valley,E60000180,North Norfolk LPA,North Norfolk District Council
44001022,Saxlingham,E60000180,North Norfolk LPA,North Norfolk District Council
44001033,Houghton St Giles,E60000180,North Norfolk LPA,North Norfolk District Council
44006476,Walsingham,E60000180,North Norfolk LPA,North Norfolk District Council
44001031,Wighton,E60000180,North Norfolk LPA,North Norfolk District Council
44001030,Warham,E60000180,North Norfolk LPA,North Norfolk District Council
44000145,Sidestrand,E60000180,North Norfolk LPA,North Norfolk District Council
44000147,Overstrand,E60000180,North Norfolk LPA,North Norfolk District Council
44005246,Cromer,E60000180,North Norfolk LPA,North Norfolk District Council
44000150,Felbrigg,E60000180,North Norfolk LPA,North Norfolk District Council
44001027,Binham,E60000180,North Norfolk LPA,North Norfolk District Council
44001041,Langham,E60000180,North Norfolk LPA,North Norfolk District Council
44000172,Glandford,E60000180,North Norfolk LPA,North Norfolk District Council
44000161,Upper Sheringham,E60000180,North Norfolk LPA,North Norfolk District Council
44000151,East Runton,E60000180,North Norfolk LPA,North Norfolk District Council
44000154,West Runton,E60000180,North Norfolk LPA,North Norfolk District Council
44000165,Kelling,E60000180,North Norfolk LPA,North Norfolk District Council
44000155,Beeston Regis,E60000180,North Norfolk LPA,North Norfolk District Council
44000163,Weybourne,E60000180,North Norfolk LPA,North Norfolk District Council
44000127,Stiffkey,E60000180,North Norfolk LPA,North Norfolk District Council
44000171,Wiveton,E60000180,North Norfolk LPA,North Norfolk District Council
44000125,Sheringham,E60000180,North Norfolk LPA,North Norfolk District Council
44000126,Cley,E60000180,North Norfolk LPA,North Norfolk District Council
44000167,Salthouse,E60000180,North Norfolk LPA,North Norfolk District Council
44001025,Morston,E60000180,North Norfolk LPA,North Norfolk District Council
44000128,Blakeney,E60000180,North Norfolk LPA,North Norfolk District Council
44001034,Wells,E60000180,North Norfolk LPA,North Norfolk District Council
44001037,Holkham,E60000180,North Norfolk LPA,North Norfolk District Council
44001688,Scole,E60000182,South Norfolk LPA,South Norfolk District Council
44001692,Thorpe Abbotts,E60000182,South Norfolk LPA,South Norfolk District Council
44001782,Brockdish,E60000182,South Norfolk LPA,South Norfolk District Council
44006526,Harleston,E60000182,South Norfolk LPA,South Norfolk District Council
44001704,Starston,E60000182,South Norfolk LPA,South Norfolk District Council
44001700,Pulham St Mary,E60000182,South Norfolk LPA,South Norfolk District Council
44001107,Wortwell (Homersfield Bridge),E60000182,South Norfolk LPA,South Norfolk District Council
44001702,Ditchingham,E60000182,South Norfolk LPA,South Norfolk District Council
44006082,Diss,E60000182,South Norfolk LPA,South Norfolk District Council
44001698,Dickleburgh,E60000182,South Norfolk LPA,South Norfolk District Council
44001701,Burston,E60000182,South Norfolk LPA,South Norfolk District Council
44001703,Gissing,E60000182,South Norfolk LPA,South Norfolk District Council
44001684,Winfarthing,E60000182,South Norfolk LPA,South Norfolk District Council
44001685,Pulham Market,E60000182,South Norfolk LPA,South Norfolk District Council
44006086,Wacton,E60000182,South Norfolk LPA,South Norfolk District Council
44006083,Long Stratton,E60000182,South Norfolk LPA,South Norfolk District Council
44001707,Forncett,E60000182,South Norfolk LPA,South Norfolk District Council
44001683,Tacolneston,E60000182,South Norfolk LPA,South Norfolk District Council
44006525,Geldeston,E60000182,South Norfolk LPA,South Norfolk District Council
44001694,Gillingham,E60000182,South Norfolk LPA,South Norfolk District Council
44001679,Fritton Common (Morningthorpe),E60000182,South Norfolk LPA,South Norfolk District Council
44001696,Hedenham,E60000182,South Norfolk LPA,South Norfolk District Council
44001697,Hempnall,E60000182,South Norfolk LPA,South Norfolk District Council
44001695,Saxlingham Green,E60000182,South Norfolk LPA,South Norfolk District Council
44001681,Saxlingham Nethergate,E60000182,South Norfolk LPA,South Norfolk District Council
44001682,Seething,E60000182,South Norfolk LPA,South Norfolk District Council
44001687,Shotesham,E60000182,South Norfolk LPA,South Norfolk District Council
44001689,Brooke,E60000182,South Norfolk LPA,South Norfolk District Council
44006080,Bergh Apton,E60000182,South Norfolk LPA,South Norfolk District Council
44001706,Howe,E60000182,South Norfolk LPA,South Norfolk District Council
44001686,Stoke Holy Cross,E60000182,South Norfolk LPA,South Norfolk District Council
44001691,Bramerton,E60000182,South Norfolk LPA,South Norfolk District Council
44001106,Keswick,E60000182,South Norfolk LPA,South Norfolk District Council
44001705,Old Lakenham,E60000182,South Norfolk LPA,South Norfolk District Council
44006085,Trowse with Newton,E60000182,South Norfolk LPA,South Norfolk District Council
44001680,Mulbarton,E60000182,South Norfolk LPA,South Norfolk District Council
44006087,Wymondham,E60000182,South Norfolk LPA,South Norfolk District Council
44006527,Hingham,E60000182,South Norfolk LPA,South Norfolk District Council
44001781,Kimberley Station Road,E60000182,South Norfolk LPA,South Norfolk District Council
44001699,Kimberley The Green,E60000182,South Norfolk LPA,South Norfolk District Council
44006081,Cringleford,E60000182,South Norfolk LPA,South Norfolk District Council
44001693,Wramplingham,E60000182,South Norfolk LPA,South Norfolk District Council
44006079,Bawburgh,E60000182,South Norfolk LPA,South Norfolk District Council
44006084,Old Costessey,E60000182,South Norfolk LPA,South Norfolk District Council
44005941,Hartest,E60000183,Babergh LPA,Babergh District Council
44005943,Brettenham,E60000183,Babergh LPA,Babergh District Council
44005953,Cross Green Cockfield,E60000183,Babergh LPA,Babergh District Council
44005954,Bures St Mary,E60000183,Babergh LPA,Babergh District Council
44005967,Stratford St Mary,E60000183,Babergh LPA,Babergh District Council
44005947,Nayland,E60000183,Babergh LPA,Babergh District Council
44005960,East Bergholt,E60000183,Babergh LPA,Babergh District Council
44005957,Thorington Street,E60000183,Babergh LPA,Babergh District Council
44005962,Higham,E60000183,Babergh LPA,Babergh District Council
44005944,Boxford,E60000183,Babergh LPA,Babergh District Council
44005952,Sudbury,E60000183,Babergh LPA,Babergh District Council
44005955,Great Waldingfield,E60000183,Babergh LPA,Babergh District Council
44005949,Stoke by Nayland,E60000183,Babergh LPA,Babergh District Council
44005964,Pin Mill,E60000183,Babergh LPA,Babergh District Council
44005950,Polstead,E60000183,Babergh LPA,Babergh District Council
44005963,Woolverstone,E60000183,Babergh LPA,Babergh District Council
44005959,Hadleigh,E60000183,Babergh LPA,Babergh District Council
44005951,Kersey,E60000183,Babergh LPA,Babergh District Council
44005940,Shotley Gate,E60000183,Babergh LPA,Babergh District Council
44005961,Little Waldingfield,E60000183,Babergh LPA,Babergh District Council
44005965,Long Melford,E60000183,Babergh LPA,Babergh District Council
44005946,Monks Eleigh,E60000183,Babergh LPA,Babergh District Council
44005942,Brent Eleigh,E60000183,Babergh LPA,Babergh District Council
44005939,Glemsford,E60000183,Babergh LPA,Babergh District Council
44005956,Lavenham,E60000183,Babergh LPA,Babergh District Council
44005945,Kettlebaston,E60000183,Babergh LPA,Babergh District Council
44005948,Chelsworth,E60000183,Babergh LPA,Babergh District Council
44005958,Naughton,E60000183,Babergh LPA,Babergh District Council
44005966,Bildeston,E60000183,Babergh LPA,Babergh District Council
44006984,Felixstowe South,E60000184,East Suffolk LPA,East Suffolk Council
44007072,Felixstowe,E60000184,East Suffolk LPA,East Suffolk Council
44007084,Shottisham,E60000184,East Suffolk LPA,East Suffolk Council
44007070,Woodbridge,E60000184,East Suffolk LPA,East Suffolk Council
44007095,Orford,E60000184,East Suffolk LPA,East Suffolk Council
44007396,Bromeswell,E60000184,East Suffolk LPA,East Suffolk Council
44007079,Tuddenham St Martin,E60000184,East Suffolk LPA,East Suffolk Council
44007069,Melton,E60000184,East Suffolk LPA,East Suffolk Council
44007078,Grundisburgh,E60000184,East Suffolk LPA,East Suffolk Council
44007091,Ufford,E60000184,East Suffolk LPA,East Suffolk Council
44007098,Pettistree,E60000184,East Suffolk LPA,East Suffolk Council
44007096,Wickham Market,E60000184,East Suffolk LPA,East Suffolk Council
44007092,Aldeburgh,E60000184,East Suffolk LPA,East Suffolk Council
44007083,Snape Maltings,E60000184,East Suffolk LPA,East Suffolk Council
44007086,Marlesford,E60000184,East Suffolk LPA,East Suffolk Council
44007094,Easton,E60000184,East Suffolk LPA,East Suffolk Council
44007071,Thorpeness,E60000184,East Suffolk LPA,East Suffolk Council
44007088,Brandeston,E60000184,East Suffolk LPA,East Suffolk Council
44007087,Cretingham,E60000184,East Suffolk LPA,East Suffolk Council
44007080,Great Glemham,E60000184,East Suffolk LPA,East Suffolk Council
44007397,Leiston,E60000184,East Suffolk LPA,East Suffolk Council
44007093,Earl Soham,E60000184,East Suffolk LPA,East Suffolk Council
44007097,Saxmundham,E60000184,East Suffolk LPA,East Suffolk Council
44007073,Framlingham,E60000184,East Suffolk LPA,East Suffolk Council
44007089,Saxtead Green,E60000184,East Suffolk LPA,East Suffolk Council
44007090,Dennington,E60000184,East Suffolk LPA,East Suffolk Council
44007074,Yoxford,E60000184,East Suffolk LPA,East Suffolk Council
44007075,Westleton,E60000184,East Suffolk LPA,East Suffolk Council
44007126,Peasenhall and Sibton,E60000184,East Suffolk LPA,East Suffolk Council
44007077,Darsham,E60000184,East Suffolk LPA,East Suffolk Council
44007068,Dunwich,E60000184,East Suffolk LPA,East Suffolk Council
44007081,Bramfield,E60000184,East Suffolk LPA,East Suffolk Council
44007076,Huntingfield,E60000184,East Suffolk LPA,East Suffolk Council
44007082,Walberswick,E60000184,East Suffolk LPA,East Suffolk Council
44006969,Southwold Harbour and Walberswick Quay,E60000184,East Suffolk LPA,East Suffolk Council
44007085,Blythburgh,E60000184,East Suffolk LPA,East Suffolk Council
44007897,Southwold,E60000184,East Suffolk LPA,East Suffolk Council
44006971,Halesworth,E60000184,East Suffolk LPA,East Suffolk Council
44007146,Holton,E60000184,East Suffolk LPA,East Suffolk Council
44006982,Wangford,E60000184,East Suffolk LPA,East Suffolk Council
44007147,Wissett,E60000184,East Suffolk LPA,East Suffolk Council
44007895,Wrentham,E60000184,East Suffolk LPA,East Suffolk Council
44006970,Homersfield,E60000184,East Suffolk LPA,East Suffolk Council
44007894,Bungay,E60000184,East Suffolk LPA,East Suffolk Council
44007344,Beccles,E60000184,East Suffolk LPA,East Suffolk Council
44006972,South Lowestoft and Kirkley,E60000184,East Suffolk LPA,East Suffolk Council
44006000,Oulton Broad,E60000184,East Suffolk LPA,East Suffolk Council
44006973,North Lowestoft,E60000184,East Suffolk LPA,East Suffolk Council
44007893,Somerleyton,E60000184,East Suffolk LPA,East Suffolk Council
44001723,Holywells Park,E60000185,Ipswich LPA,Ipswich Borough Council
44001719,Wet Dock,E60000185,Ipswich LPA,Ipswich Borough Council
44001718,Stoke,E60000185,Ipswich LPA,Ipswich Borough Council
44001725,Chantry Park,E60000185,Ipswich LPA,Ipswich Borough Council
44005570,Marlborough Road,E60000185,Ipswich LPA,Ipswich Borough Council
44001724,Central,E60000185,Ipswich LPA,Ipswich Borough Council
44005245,St Helen's,E60000185,Ipswich LPA,Ipswich Borough Council
44001716,Burlington Road,E60000185,Ipswich LPA,Ipswich Borough Council
44001715,Barrack Corner,E60000185,Ipswich LPA,Ipswich Borough Council
44001720,Christchurch Street,E60000185,Ipswich LPA,Ipswich Borough Council
44001721,Norwich Road and Anglesea Road,E60000185,Ipswich LPA,Ipswich Borough Council
44001714,Henley Road,E60000185,Ipswich LPA,Ipswich Borough Council
44001722,Park,E60000185,Ipswich LPA,Ipswich Borough Council
44001717,Cemeteries,E60000185,Ipswich LPA,Ipswich Borough Council
44001713,Whitton,E60000185,Ipswich LPA,Ipswich Borough Council
44005979,Felsham,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005987,Coddenham,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005993,Needham Market,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005980,Badley,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005970,Stowmarket,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005988,Rattlesden,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005997,Haughley,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005969,Woolpit,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005994,Debenham,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005976,Mendlesham,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005974,Wetheringsett,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005990,Hunston,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005992,Wickham Skeith,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005991,Finningham,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005981,Walsham le Willows,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005995,Eye,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005985,Laxfield,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005984,Stradbroke,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005975,Wattisfield,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005986,Mellis,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005996,Botesdale,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005972,Thrandeston,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005998,Hoxne,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005989,Redgrave,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005982,Palgrave,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005977,Wingfield,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005983,Fressingfield,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005971,Metfield,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005978,Drinkstone MIlls,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005968,Beyton,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44005973,Tostock,E60000186,Mid Suffolk LPA,Mid Suffolk District Council
44007063,Stoke-by-Clare,E60000187,West Suffolk LPA,West Suffolk Council
44007122,Haverhill Hamlet Road,E60000187,West Suffolk LPA,West Suffolk Council
44007123,Haverhill Queen Street,E60000187,West Suffolk LPA,West Suffolk Council
44007117,Withersfield,E60000187,West Suffolk LPA,West Suffolk Council
44007054,Great Wratting,E60000187,West Suffolk LPA,West Suffolk Council
44007124,Hundon,E60000187,West Suffolk LPA,West Suffolk Council
44007053,Great and Little Thurlow,E60000187,West Suffolk LPA,West Suffolk Council
44007049,Denston,E60000187,West Suffolk LPA,West Suffolk Council
44007064,Stradishall,E60000187,West Suffolk LPA,West Suffolk Council
44007055,Hawkedon,E60000187,West Suffolk LPA,West Suffolk Council
44007067,Wickhambrook,E60000187,West Suffolk LPA,West Suffolk Council
44007066,Whepstead,E60000187,West Suffolk LPA,West Suffolk Council
44007062,Sicklesmere,E60000187,West Suffolk LPA,West Suffolk Council
44007118,Clare,E60000187,West Suffolk LPA,West Suffolk Council
44007048,Cavendish,E60000187,West Suffolk LPA,West Suffolk Council
44007056,Hengrave,E60000187,West Suffolk LPA,West Suffolk Council
44007052,Flempton,E60000187,West Suffolk LPA,West Suffolk Council
44006981,Ixworth,E60000187,West Suffolk LPA,West Suffolk Council
44007065,West Stow and Culford Park,E60000187,West Suffolk LPA,West Suffolk Council
44007044,Ampton,E60000187,West Suffolk LPA,West Suffolk Council
44007120,Great Livermere,E60000187,West Suffolk LPA,West Suffolk Council
44007121,Stanton,E60000187,West Suffolk LPA,West Suffolk Council
44007119,Bardwell,E60000187,West Suffolk LPA,West Suffolk Council
44007125,Honington,E60000187,West Suffolk LPA,West Suffolk Council
44007051,Fakenham Magna,E60000187,West Suffolk LPA,West Suffolk Council
44007057,Hopton,E60000187,West Suffolk LPA,West Suffolk Council
44007059,Lidgate,E60000187,West Suffolk LPA,West Suffolk Council
44007148,Dalham,E60000187,West Suffolk LPA,West Suffolk Council
44007058,Horringer,E60000187,West Suffolk LPA,West Suffolk Council
44007046,"Bury St Edmunds, Town Centre",E60000187,West Suffolk LPA,West Suffolk Council
44007047,"Bury St Edmunds, Victoria Street",E60000187,West Suffolk LPA,West Suffolk Council
44007043,Higham,E60000187,West Suffolk LPA,West Suffolk Council
44007061,Risby,E60000187,West Suffolk LPA,West Suffolk Council
44007060,Pakenham,E60000187,West Suffolk LPA,West Suffolk Council
44006980,Fornham All Saints,E60000187,West Suffolk LPA,West Suffolk Council
44006979,Newmarket,E60000187,West Suffolk LPA,West Suffolk Council
44006974,Moulton,E60000187,West Suffolk LPA,West Suffolk Council
44006975,Exning,E60000187,West Suffolk LPA,West Suffolk Council
44006978,Freckenham,E60000187,West Suffolk LPA,West Suffolk Council
44007041,Barton Mills,E60000187,West Suffolk LPA,West Suffolk Council
44006977,Mildenhall,E60000187,West Suffolk LPA,West Suffolk Council
44007149,Eriswell,E60000187,West Suffolk LPA,West Suffolk Council
44007040,Lakenheath,E60000187,West Suffolk LPA,West Suffolk Council
44007050,Euston,E60000187,West Suffolk LPA,West Suffolk Council
44007045,Barnham,E60000187,West Suffolk LPA,West Suffolk Council
44006976,Elveden,E60000187,West Suffolk LPA,West Suffolk Council
44007042,Brandon,E60000187,West Suffolk LPA,West Suffolk Council
44007343,Santon Downham,E60000187,West Suffolk LPA,West Suffolk Council
44009645,Seven Dials (Covent Garden),E60000188,Camden LPA,London Borough of Camden
44009653,Denmark Street,E60000188,Camden LPA,London Borough of Camden
